,IVNO,genus_species,B11,Na23,Mg26,Al27,P31,S34,K39,Ca44,Fe54,Mn55,Co59,Ni60,Cu63,Zn66,As75,Rb85,Sr88,Mo98,Cd111
z,483178,Vitis_riparia,78.02156972,122.8691001,1963.589729,25.68214099,1653.793161,2041.422153,19172.65897,11328.1172,45.33821582,745.0297537,0.298178273,0.448299749,14.16587935,102.7310892,0.017556904,2.289693499,13.24942856,0.222445515,0.014153045
z,483165,Vitis_riparia,95.63352137,83.47254464,4028.855531,25.83758283,3067.735093,2268.90403,4519.343588,22472.68723,69.75729338,539.6048379,0.163152316,0.335124477,22.95629318,138.9792618,0.020651308,0.307143574,23.97466988,0.356983876,1.316582669
z,588483,Vitis_riparia,109.7153329,61.75323712,1863.869907,30.00344726,2708.374125,2571.733522,11629.44698,18591.59477,88.27373209,1022.096078,0.292082851,0.584972436,19.23984338,150.7043509,0.024865008,1.041780648,20.38063653,0.395240101,0.017452219
z,483181,Vitis_riparia,104.3418443,64.50113482,4078.130635,24.87728769,5868.270431,2897.820187,5631.535722,30796.75861,65.18416592,926.4454233,0.38345428,0.7518656,33.33140974,158.8117361,0.019073232,0.732880155,34.09724485,0.655778218,0.046233681
z,588404,Vitis_riparia,114.2508854,179.4647859,2661.999916,29.02682777,5264.007596,2858.084669,10031.72829,23258.21531,100.7052393,770.610159,0.277064158,0.532310329,21.5674552,149.8203032,0.014512771,1.233090267,29.10179538,0.382523979,0.028636887
z,588400,Vitis_riparia,98.73177259,214.4701677,2008.449601,21.25759069,8101.462486,2845.598642,6207.963665,32537.79832,74.85455849,780.5419984,0.231899365,0.417170969,26.17810576,107.3534742,0.017856051,0.961858724,44.17047423,0.732644222,0.026177179
z,588261,Vitis_riparia,98.1005921,183.2840983,4890.111058,17.06200379,2973.101843,3858.20295,16533.66908,30702.70166,116.3278968,1914.142521,0.376974353,0.78176451,20.49766168,251.745941,0.019888099,1.158160192,33.40533719,0.535947929,0.031891123
z,588260,Vitis_riparia,101.4036908,92.91998817,2838.341294,23.44034979,6605.000247,3737.846158,8934.034891,28516.35491,103.2871102,754.521435,0.242205618,0.469284366,22.28643315,188.465908,0.020495993,0.859021135,28.90638247,0.410890074,0.019325483
z,588436,Vitis_riparia,88.49264757,97.93570498,4802.281062,19.09835965,3677.705495,4814.350371,9963.325967,26805.12401,64.53138727,831.9001269,0.284170228,0.482230525,33.37620934,321.9086772,0.015934214,1.463455557,40.30405746,0.834512629,0.044493525
z,588272,Vitis_riparia,87.34067601,83.61617011,3169.681831,26.01308242,7243.671979,2552.046697,5114.037931,23833.75181,179.9541577,826.6885781,0.283193933,0.576700514,23.08078227,187.1463706,0.01970995,0.417477723,28.72149495,0.4215755,0.031392059
z,588346,Vitis_riparia,89.61748799,137.5104579,1751.548701,24.54951263,3927.509937,3785.326671,9516.547719,13249.21584,107.7203067,770.8916789,0.249379688,0.491189044,25.86417691,139.0931063,0.027243912,0.565170835,13.11494045,0.524220707,0.016002752
z,279897,Vitis_riparia,130.4404937,77.51562779,3009.433057,11.61367377,8286.203475,2505.657903,13786.69273,27560.67701,43.42589682,611.1213201,0.211570755,0.350685057,17.63936552,85.32926112,0.014130348,1.389747475,34.550365,0.362793277,0.016902067
z,588270,Vitis_riparia,86.34807388,161.3677937,2813.284402,31.55014508,4362.922037,2283.095425,9333.654904,13820.23881,105.2388427,882.1347969,0.287348939,0.538150805,21.41855787,164.8316394,0.030156526,0.753964707,12.62161793,0.507969457,0.031867208
z,588262,Vitis_riparia,190.8082902,245.4755997,2091.132717,28.94914513,4559.7605,3700.459171,6951.669928,21217.29443,99.30818391,2117.288413,0.547705109,0.946908659,23.30806794,303.9275154,0.047558017,1.105987973,17.87669759,0.393179066,0.025147644
z,588344,Vitis_riparia,92.86066706,225.5617925,3292.434571,22.81985129,6029.50842,3773.511,9068.990147,27298.34086,208.4391965,1092.351098,0.471349609,0.851564991,24.45827005,206.1214935,0.020948733,1.061986556,29.08121577,0.451714289,0.029493648
z,588304,Vitis_riparia,120.2462588,114.9058625,2883.096774,13.74455482,5309.118436,3142.09734,13558.01318,36719.28407,76.52391504,1016.152911,0.273953795,0.480654656,22.2352296,131.0608655,0.010006366,1.227136622,62.05019222,0.554128178,0.024617584
z,588437,Vitis_riparia,100.2438099,50.42878701,2494.762976,11.67695178,3509.106771,2645.301996,15912.72905,20754.62824,98.5891224,850.618279,0.236990939,0.389724062,17.00322883,145.9546402,0.017006042,2.041247622,25.11800075,0.532524342,0.029656309
z,588349,Vitis_riparia,78.38476512,216.6853156,2026.83527,18.90978376,3672.636844,3645.746555,7430.734606,47434.06717,97.16221813,762.6667283,0.250406417,0.59326738,20.90287949,190.3805496,0.012192632,0.44008411,46.86175513,0.537072546,0.035232394
z,588350,Vitis_riparia,156.7989091,74.80624057,2817.098178,44.25761044,5015.64814,3181.685682,5855.794676,23257.25374,122.3220894,911.0836582,0.272473979,0.557800493,35.6558706,195.8479421,0.04190323,0.625706631,26.95737285,0.640872861,0.027711879
z,588354,Vitis_riparia,88.03188787,57.14552004,2003.771622,16.1113348,4331.334118,2477.294736,12951.41529,35030.29291,53.91229846,595.9607736,0.188772518,0.396966014,31.05476063,105.2958023,0.024607903,1.698760389,48.83108764,0.40572208,0.020802561
z,588374,Vitis_riparia,94.83440617,79.19701472,2659.414461,12.88961637,3227.864438,2508.895962,7889.258889,27589.03273,179.94842,611.700984,0.196780256,0.395843419,15.13251238,112.9568594,0.013664595,0.442542151,35.49971374,0.370185505,0.021755221
z,588259,Vitis_riparia,112.149222,92.35541811,2137.903695,23.87194914,3336.958459,3268.449999,10451.21551,34405.21214,120.6091769,835.3407661,0.290408636,0.651316849,38.66820605,139.558124,0.011542508,1.347975546,34.52234414,0.612214365,0.027481105
z,588373,Vitis_riparia,110.1516612,132.3204246,3887.478853,17.71899549,9638.118679,3351.697409,6611.397806,25094.22533,189.6255197,1055.873896,0.368349975,0.647844351,19.94681698,228.6580714,0.014885546,0.581001216,31.00991804,0.586405016,0.031579051
z,588406,Vitis_riparia,100.7510354,93.11216918,2843.402467,22.33048448,4069.455423,2728.565837,12217.91345,45416.80296,83.50262216,820.8810342,0.21524549,0.489102501,23.52066927,135.281305,0.018093422,0.760878087,45.64704621,0.433422236,0.024223261
z,588355,Vitis_rupestris,189.5132813,230.6335986,3727.969442,19.37691675,3414.354611,3180.997189,5131.983239,23499.34642,72.70117168,1032.389874,0.400687049,0.850606118,60.01510213,131.7088704,-0.002672368,0.515731165,27.58871901,0.549183143,0.037994216
z,588146,Vitis_rupestris,66.35472136,64.47666428,4627.467634,18.32165557,3147.340074,2355.400486,6176.035638,29809.18008,64.28175483,621.2423028,0.211231942,0.48943933,26.60340582,182.2736794,0.035212285,1.067961493,32.60657758,0.212088861,0.034969448
z,271662,Vitis_rupestris,84.42085544,165.5556828,2337.246464,19.78695329,2458.936219,2525.875253,6937.96284,12179.2581,58.420629,822.3724157,0.265951128,0.539206473,32.14250475,158.4466215,0.028320197,0.721224057,11.66330448,0.570576063,0.01897685
z,588188,Vitis_rupestris,96.66030409,59.29821863,3668.806825,10.74863538,2334.65502,1695.476138,9446.478164,17571.15407,64.16090234,399.1028551,0.105836627,0.282985093,24.93249922,77.75233742,0.013434346,1.600673084,52.38841186,0.377760582,0.022838137
z,588147,Vitis_rupestris,94.76533744,39.60240117,2001.870849,24.61259227,2788.615829,809.080921,11982.95636,5828.523823,67.66595382,427.792859,0.181267284,0.880352806,38.76417356,126.05114,0.017383559,5.283178009,4.591507126,0.124855339,0.04674849
z,588181,Vitis_rupestris,101.3914655,72.91840926,5381.761518,17.29513099,5379.343169,1585.045751,7069.614458,19935.31164,109.6191123,519.4848082,0.154178228,0.472770397,20.33586617,124.113917,0.011199736,1.284059377,20.81845353,0.416661192,0.056209416
z,588228,Vitis_rupestris,144.9353893,80.52135249,3072.714391,22.39759661,5031.455947,2654.720985,9614.530102,20192.84078,157.3973188,632.9277334,0.206997864,0.45148243,40.35104809,177.0496914,0.015658863,0.486744486,23.28199137,0.429383803,0.084842332
z,588224,Vitis_rupestris,71.55293998,54.40926258,3090.019419,10.00943687,2270.155779,2898.106827,7052.925333,20347.03336,54.16756271,641.3314776,0.211023726,0.445278178,39.75291514,108.4038106,0.011618936,0.559749777,24.95762231,0.343767141,0.029289679
z,588330,Vitis_rupestris,131.0417374,29.48975294,2785.303211,10.9377315,4356.44345,2279.717151,7994.511025,20403.587,80.21439104,406.5220887,0.140015542,0.414033378,47.42527187,77.42804371,0.010029901,0.722695238,21.58294763,0.57199509,0.03531638
z,588227,Vitis_rupestris,98.31462016,69.11915365,2516.984803,15.72925323,3454.076583,2310.802514,5868.280808,22094.04667,83.87539297,671.1514697,0.243888513,0.830267707,33.26677023,108.877066,0.015159074,0.563055219,25.52403373,0.290255333,0.016626368
z,588683,Vitis_rupestris,106.376045,52.80850783,3572.569426,17.0800934,4833.271383,2100.111397,11449.83835,19053.07445,72.02246006,716.080364,0.265537181,0.538002352,24.48922483,122.8289785,0.004818612,1.29281021,23.07985189,0.449348229,0.050863256
z,588684,Vitis_rupestris,67.09844364,72.4877416,5451.964801,24.20372079,6938.254295,3453.228729,6324.255366,39982.5672,90.1452025,908.4500034,0.281936984,0.709142549,71.74896076,126.0966019,0.019813034,0.714556656,50.443358,0.580507357,0.04377049
z,588574,Vitis_rupestris,93.58794311,68.0878053,3999.008036,14.14958848,2603.125875,2134.921314,5187.800145,22747.69239,43.6285734,590.8839856,0.187308492,0.595082043,18.32363304,96.60135498,0.012222699,1.00326053,23.5188384,0.427392602,0.028426196
z,588454,Vitis_rupestris,88.72323813,133.8011092,4727.015704,20.97973817,2177.23954,2716.916992,11242.79939,21382.78043,76.23029901,869.7244664,0.232450525,0.811356117,19.32911308,133.3063803,0.019864624,1.979102342,24.98839485,0.734938332,0.025313628
z,588384,Vitis_rupestris,122.6932244,79.77198879,2311.027143,12.69827836,3432.33284,2124.135587,10417.14988,14269.44837,53.82666605,642.7575877,0.214490946,0.589149953,28.22929819,139.2932288,0.011874859,2.014443402,14.76774732,0.207445388,0.04549112
z,588540,Vitis_rupestris,91.64194439,53.68349637,2558.546131,11.35601651,2657.592635,2037.978635,13138.32451,29722.71761,74.90858556,573.8661595,0.193877991,0.830665765,28.18622556,102.6098643,0.012257984,0.382373114,34.57023472,0.104928979,0.069025181
z,588333,Vitis_rupestris,93.00467711,54.78441756,4715.163966,19.94230078,2803.47458,1832.39938,6856.144893,17532.07454,56.76547759,548.4236067,0.11803826,0.699195653,23.08209548,137.7361725,0.003102472,0.544459667,17.46490591,0.278992498,0.048192734
z,588160,Vitis_rupestris,76.09811273,33.50396084,2321.249575,19.70218036,2971.812319,1880.887857,8706.691705,13615.10371,64.34978108,591.4069776,0.174937403,0.63161754,17.62839688,119.6278269,0.013759896,0.810557247,14.04894907,0.313329439,0.032901212
z,588174,Vitis_rupestris,78.84633397,47.81158979,4332.067022,20.49282395,3200.379684,2746.269708,5250.659234,24383.8595,62.31511159,567.0887518,0.186096601,0.642655431,29.49677133,81.25680134,0.021892886,0.854781154,28.50441084,0.520745848,0.021899392
z,588331,Vitis_rupestris,75.11486617,88.54429903,4828.533659,26.32078559,4680.876765,2399.919382,4410.324837,23619.51468,55.48059871,439.3764012,0.16382869,0.314357966,26.82653593,73.16155924,0.013818606,0.556364919,24.881288,0.325105222,0.016835655
z,588401,Vitis_rupestris,166.3288565,213.6298457,2898.40472,18.05854457,2243.853314,2007.822946,5056.751732,21946.76129,53.25885294,458.4994546,0.15706296,0.433724487,44.6856573,85.09113007,0.007508696,0.742832368,34.79379303,0.282979856,0.019619044
z,588231,Vitis_rupestris,127.6168199,79.01069528,2462.514226,13.76569026,3697.917196,2105.776916,8883.028354,10060.00043,48.12039518,598.2735435,0.22381122,0.514650256,44.21454964,126.9192578,0.028518349,0.65523435,9.385944896,0.290493254,0.022796794
z,588229,Vitis_rupestris,108.2035731,92.10364197,4025.059077,22.43215579,4303.699467,2107.829414,9223.45216,17515.32634,74.13181503,572.6338889,0.173308148,0.307262798,27.10780993,124.7239908,0.018861644,0.608789306,20.57122285,0.712155659,0.02653602
z,588225,Vitis_rupestris,52.65978345,81.04753959,4283.618948,17.41184675,7559.784116,4061.674004,5119.967959,26695.73592,116.504748,717.8169321,0.218212818,0.673506368,57.12142078,167.7093693,0.014884751,0.989464843,28.75601913,0.503772705,0.028075627
z,588415,Vitis_rupestris,66.3098725,156.3648875,3260.900829,15.79101514,3307.824992,3095.917741,6523.433151,14760.22043,76.8889482,617.7630238,0.195424861,0.416126063,19.68925119,83.37325521,0.007027534,1.279605869,17.58170371,0.320162378,0.023910854
z,588395,Vitis_rupestris,118.7655486,96.49308939,4872.708588,10.47113529,5934.148548,2651.926109,4980.51519,23985.69643,47.96944734,669.328645,0.231144823,0.46102021,32.45904198,106.5964516,0.012067887,1.06028061,32.24640738,0.754769187,0.024551962
z,588223,Vitis_rupestris,53.03105621,124.1712989,3242.840011,23.02634502,3468.270581,2034.271612,7559.541102,11916.60567,76.63779065,729.8683956,0.282340398,0.945055049,65.5092442,222.2688973,0.004950436,1.991453751,9.53373485,0.089452927,0.026510325
z,588142,Vitis_vulpina,92.0019438,65.79155779,3507.654934,24.17877306,5667.647952,3510.207519,11567.4379,30431.95187,86.47414473,675.709108,0.210562919,0.454229078,22.30542407,343.8240943,0.020322297,1.511877774,36.45382441,1.510852994,0.056425469
z,588680,Vitis_vulpina,63.9146969,81.55449126,4505.032144,30.6924944,3041.347573,4055.390702,8293.769641,21804.7017,161.9032764,1056.813699,0.390731188,0.880860966,57.88823849,184.5014519,0.028786295,1.21481006,23.72842548,0.131851663,0.048548898
z,588679,Vitis_vulpina,97.4508925,65.65255227,2600.930815,19.62794163,4968.522712,3093.931638,10610.55445,19585.57739,83.16993007,915.6206493,0.332612715,0.723767477,85.5615369,189.2587832,0.029006886,1.442757548,20.15842806,0.120798718,0.026067029
z,588133,Vitis_vulpina,76.68078742,72.1442092,3340.678316,18.09342948,4815.633889,2580.466082,5609.731746,26334.46844,74.80228461,727.2541223,0.22838695,0.621618583,40.92400844,152.6264788,0.014421307,0.71330676,31.0745928,0.741965252,0.064499447
z,483180,Vitis_vulpina,69.5027747,47.83122416,1863.645895,22.87136773,4051.184066,1772.574336,7691.396412,12192.07976,54.09863458,308.9372767,0.150717446,0.688478801,25.02495165,56.11835461,0.013867092,0.50794721,14.29188878,0.087789525,0.058323199
z,597115,Vitis_vulpina,61.68809365,24.10113331,2559.948555,9.557651253,5438.04032,2705.084666,8101.994894,27358.85995,70.67473884,677.2306889,0.179557682,0.422995825,33.73590913,94.39604432,0.011047177,0.61017655,33.02442081,0.565396436,0.040889842
z,483190,Vitis_vulpina,48.53658,32.1689707,2209.598165,14.13471366,2181.648019,2627.568246,8396.316486,20759.67769,59.51454389,673.2155847,0.168724658,0.361810705,17.33190955,113.6633363,0.016043973,0.295842134,29.92759633,0.059149914,0.035793076
z,483187,Vitis_vulpina,131.1267118,125.9245912,3648.981511,37.9757577,1741.839911,2593.355026,11480.1214,18268.26592,122.8343501,1003.091895,0.359253167,0.955471135,26.88682353,215.3271118,0.060461207,0.697935578,21.74380919,0.083998772,0.062617368
z,483184,Vitis_vulpina,52.69362359,61.55992924,2069.169038,25.98539796,2624.084929,2350.078662,7402.17341,19336.67285,81.92337747,582.1962009,0.233046734,0.568837919,33.54052847,110.259042,0.016785225,0.631062803,20.28185079,0.697222961,0.036652152
z,483188,Vitis_vulpina,111.4864942,44.38457123,3225.072889,15.55933524,2283.28473,1619.680719,10420.06328,15999.02234,78.82764004,456.2452897,0.169485232,0.49685925,35.30374288,95.41516353,0.014862811,0.767645296,16.4420893,0.688231359,0.023213148
z,483186,Vitis_vulpina,48.98031562,60.42927066,2554.896226,26.12056275,5013.467812,2002.560193,7711.418979,15051.0427,120.7240298,395.977961,0.154267791,0.44636033,52.26098971,92.14434088,0.015951312,0.840417495,16.26675187,0.097223534,0.04750046
